score,r_backward_movement_penalty,w_backward_movement_penalty,active_backward_movement_penalty,r_door_angle_reward,w_door_angle_reward,active_door_angle_reward,r_door_angular_movement_reward,w_door_angular_movement_reward,active_door_angular_movement_reward,r_door_close_reward,w_door_close_reward,active_door_close_reward,r_door_displacement_reward,w_door_displacement_reward,active_door_displacement_reward,r_door_movement_reward,w_door_movement_reward,active_door_movement_reward,r_door_progress_reward,w_door_progress_reward,active_door_progress_reward,r_door_rotation_reward,w_door_rotation_reward,active_door_rotation_reward,r_fingertip_to_handle_reward,w_fingertip_to_handle_reward,active_fingertip_to_handle_reward,r_hand_close_reward,w_hand_close_reward,active_hand_close_reward,r_hand_force_reward,w_hand_force_reward,active_hand_force_reward,r_hand_to_handle_reward,w_hand_to_handle_reward,active_hand_to_handle_reward,r_incremental_progress_reward,w_incremental_progress_reward,active_incremental_progress_reward,r_object_push_reward,w_object_push_reward,active_object_push_reward,r_push_reward,w_push_reward,active_push_reward,r_success_reward,w_success_reward,active_success_reward,r_task_completion_reward,w_task_completion_reward,active_task_completion_reward,env_id,seed
0.9961,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9941,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,20.0,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,20.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9893,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,20.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9512,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,10.0,1,shadow_hand_door_close_inward,42
0.5776,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.8347,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,20.0,1,shadow_hand_door_close_inward,42
0.832,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,10.0,1,shadow_hand_door_close_inward,42
0.7422,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.9814,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,20.0,1,shadow_hand_door_close_inward,42
0.7998,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,10.0,1,shadow_hand_door_close_inward,42
0.5977,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.4507,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,20.0,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9976,,0,0,,0,0,,0,0,,0,0,,20.0,1,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,20.0,1,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.5752,,0,0,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9995,,0,0,,0,0,,0,0,,0,0,,20.0,1,,0,0,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.998,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9829,,0,0,,0,0,,0.1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9985,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0.1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9604,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9995,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9922,,0,0,,0,0,,0.1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9907,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9971,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9927,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9863,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9956,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9897,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9976,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9995,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
0.9995,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.9854,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
0.9922,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
0.9277,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.9932,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
0.8311,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
0.9897,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
0.9565,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.9951,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
0.9985,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
0.9692,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.9697,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
0.9971,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
0.9668,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,shadow_hand_door_close_inward,42
,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,shadow_hand_door_close_inward,42
,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,10.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9985,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.8462,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9897,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9189,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9507,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9971,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.957,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9897,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9731,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9604,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9966,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
1.0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9585,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9736,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9766,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9985,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9409,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9912,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.9863,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
0.999,,0,0,,0,0,,0,0,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,5.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_door_close_inward,42
